Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,intFlag,altiThreshold,thrustSetpoint,thrustPerRotor,expectedThrust.x,expectedThrust.y,expectedThrust.z,disturbanceEstimate.x,disturbanceEstimate.y,disturbanceEstimate.z,inertialForce.x,inertialForce.y,inertialForce.z
1719186044.1761222,15545,1719186044,173390168,,True,True,18.69709014892578,4.674272537231445,-0.3801301755514304,-0.1728097417336337,18.910893973543384,-6.627348588839741,1.2480084193346899,-3.2408381544282876,0.0,0.0,0.0
1719186044.1972175,15546,1719186044,193346783,,True,True,18.70414161682129,4.676035404205322,-0.36046397909220596,-0.18404608778932172,18.69270911443763,-6.608328561160945,1.249262961595505,-3.247770292112283,0.0,0.0,0.0
1719186044.2157931,15547,1719186044,213441002,,True,True,18.8533935546875,4.713348388671875,-0.3374656394106632,-0.1705665858469085,18.70031951647674,-6.593399018777878,1.2490458085676965,-3.254818373938631,0.0,0.0,0.0
1719186044.2361724,15548,1719186044,233374543,,True,True,18.864198684692383,4.716049671173096,-0.3188948536169685,-0.1836314012266474,18.84980127950195,-6.5892617151156365,1.2586401139612802,-3.26553017129185,0.0,0.0,0.0
1719186044.2571738,15549,1719186044,253429700,,True,True,18.793004989624023,4.698251247406006,-0.3110938694914947,-0.16531083361138665,18.86090939505842,-6.586296290638871,1.265493769113713,-3.2763470632276475,0.0,0.0,0.0
1719186044.276418,15550,1719186044,273363866,,True,True,18.802352905273438,4.700588226318359,-0.2657409643016581,-0.16289326546231356,18.79041918939811,-6.595836494761251,1.2697564174431568,-3.2858005798780865,0.0,0.0,0.0
1719186044.2961335,15551,1719186044,293401627,,True,True,18.831270217895508,4.707817554473877,-0.22358628660678762,-0.18143051418117626,18.80014769755556,-6.6086938830882955,1.2754713732991154,-3.2953307761683797,0.0,0.0,0.0
1719186044.3176384,15552,1719186044,313472929,,True,True,18.84445571899414,4.711113929748535,-0.20607982778996492,-0.16371780231358282,18.829430420881778,-6.617702911104206,1.2666747300049306,-3.3054919211456366,0.0,0.0,0.0
1719186044.336385,15553,1719186044,333430377,,True,True,19.019216537475586,4.7548041343688965,-0.18653511008551515,-0.1792314370393378,18.84267932032824,-6.62771216301095,1.2603538410152098,-3.315903545757467,0.0,0.0,0.0
1719186044.3567386,15554,1719186044,353378658,,True,True,19.0214900970459,4.755372524261475,-0.19336222713765536,-0.19295891247741234,19.017255135617326,-6.640525478577592,1.254919464913557,-3.329979530416201,0.0,0.0,0.0
1719186044.3762686,15555,1719186044,373398866,,True,True,19.03612518310547,4.759031295776367,-0.1981355613523213,-0.2013553557157654,19.019392575305943,-6.642979101355221,1.2616528806893557,-3.344541972123681,0.0,0.0,0.0
