Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,type_mask,orientation.x,orientation.y,orientation.z,orientation.w,body_rate.x,body_rate.y,body_rate.z,thrust
1719185955.938507,37016,1719185955,936614317,,0,-0.002323887654092121,-0.02515288352050641,0.034895327605317945,0.9990716931772676,0.0,0.0,0.0,0.4594633877277374
1719185955.958609,37017,1719185955,956639473,,0,0.00015555860088569326,-0.02315669378776604,0.034962177623633246,0.9991203078058992,0.0,0.0,0.0,0.46219301223754883
1719185955.9791217,37018,1719185955,976825515,,0,-0.00036199361657786083,-0.023388661641535823,0.034949577930547863,0.9991152918806298,0.0,0.0,0.0,0.46233657002449036
1719185955.998864,37019,1719185955,996722962,,0,0.0008197031336634481,-0.02111349698182652,0.03498059950578836,0.9991646040518983,0.0,0.0,0.0,0.46118295192718506
1719185956.0197363,37020,1719185956,16794369,,0,0.0015899157101133994,-0.023579914664613705,0.03499497729805504,0.9991080078531815,0.0,0.0,0.0,0.46082475781440735
1719185956.038745,37021,1719185956,36705983,,0,0.0012360500310919372,-0.023740595996981334,0.03498643819383374,0.9991050022017395,0.0,0.0,0.0,0.46088337898254395
1719185956.0582995,37022,1719185956,57113900,,0,-0.0020617516143315727,-0.02311321701540224,0.03491124391184835,0.9991209803762541,0.0,0.0,0.0,0.45887264609336853
1719185956.0790021,37023,1719185956,76883848,,0,-0.002140883313352707,-0.02323563436368431,0.03490886666742514,0.9991180575599421,0.0,0.0,0.0,0.45882895588874817
1719185956.0985382,37024,1719185956,96645410,,0,-0.0008077859003816875,-0.020681526102793234,0.034947629783991775,0.9991748020904448,0.0,0.0,0.0,0.4595752954483032
1719185956.1194866,37025,1719185956,116635671,,0,-0.0012364403360778599,-0.02098133042502669,0.034937780032186894,0.9991684575262141,0.0,0.0,0.0,0.45967695116996765
1719185956.1392772,37026,1719185956,136688692,,0,0.0013955886710309564,-0.018608152930458526,0.03499447853584477,0.9992132782588421,0.0,0.0,0.0,0.4608113467693329
1719185956.1589117,37027,1719185956,156700462,,0,0.0010085814238147014,-0.01897195108110799,0.0349869304651287,0.9992071669740544,0.0,0.0,0.0,0.46055856347084045
